x,y,z
12.64638888888889,41.996388888888895,138
12.646666666666667,41.996388888888895,131
12.646944444444445,41.996388888888895,125
12.647222222222222,41.996388888888895,119
12.6475,41.996388888888895,114
12.647777777777778,41.996388888888895,107
12.648055555555556,41.996388888888895,101
12.648333333333333,41.996388888888895,97
12.648611111111112,41.996388888888895,91
12.648888888888889,41.996388888888895,87
12.649166666666668,41.996388888888895,84
12.649444444444445,41.996388888888895,81
12.649722222222222,41.996388888888895,78
12.55,41.99611111111111,58
12.550277777777778,41.99611111111111,58
12.550555555555556,41.99611111111111,58
12.550833333333333,41.99611111111111,59
12.551111111111112,41.99611111111111,60
12.551388888888889,41.99611111111111,60
12.551666666666668,41.99611111111111,59
12.551944444444445,41.99611111111111,59
12.552222222222223,41.99611111111111,60
12.5525,41.99611111111111,61
12.552777777777777,41.99611111111111,62
12.553055555555556,41.99611111111111,63
12.553333333333333,41.99611111111111,62
12.553611111111111,41.99611111111111,61
12.553888888888888,41.99611111111111,61
12.554166666666667,41.99611111111111,61
12.554444444444444,41.99611111111111,61
12.554722222222223,41.99611111111111,61
12.555,41.99611111111111,62
12.555277777777778,41.99611111111111,63
12.555555555555555,41.99611111111111,64
12.555833333333334,41.99611111111111,64
12.556111111111111,41.99611111111111,63
12.55638888888889,41.99611111111111,61
12.556666666666667,41.99611111111111,59
12.556944444444445,41.99611111111111,57
12.557222222222222,41.99611111111111,53
12.557500000000001,41.99611111111111,46
12.557777777777778,41.99611111111111,40
12.558055555555557,41.99611111111111,39
12.558333333333334,41.99611111111111,37
12.55861111111111,41.99611111111111,35
12.55888888888889,41.99611111111111,35
12.559166666666666,41.99611111111111,35
12.559444444444445,41.99611111111111,39
12.559722222222222,41.99611111111111,40
12.56,41.99611111111111,44
12.560277777777777,41.99611111111111,47
12.560555555555556,41.99611111111111,50
12.560833333333333,41.99611111111111,52
12.561111111111112,41.99611111111111,57
12.561388888888889,41.99611111111111,60
12.561666666666667,41.99611111111111,62
12.561944444444444,41.99611111111111,64
12.562222222222223,41.99611111111111,65
12.5625,41.99611111111111,68
12.562777777777779,41.99611111111111,71
12.563055555555556,41.99611111111111,72
12.563333333333334,41.99611111111111,72
12.563611111111111,41.99611111111111,73
12.56388888888889,41.99611111111111,74
12.564166666666667,41.99611111111111,74
12.564444444444444,41.99611111111111,72
12.564722222222223,41.99611111111111,70
12.565,41.99611111111111,68
12.565277777777778,41.99611111111111,67
12.565555555555555,41.99611111111111,67
12.565833333333334,41.99611111111111,69
12.56611111111111,41.99611111111111,70
12.56638888888889,41.99611111111111,72
12.566666666666666,41.99611111111111,72
12.566944444444445,41.99611111111111,72
12.567222222222222,41.99611111111111,71
12.5675,41.99611111111111,70
12.567777777777778,41.99611111111111,68
12.568055555555556,41.99611111111111,67
12.568333333333333,41.99611111111111,66
12.568611111111112,41.99611111111111,65
12.568888888888889,41.99611111111111,62
12.569166666666668,41.99611111111111,55
12.569444444444445,41.99611111111111,48
12.569722222222223,41.99611111111111,46
12.57,41.99611111111111,47
12.570277777777777,41.99611111111111,52
12.570555555555556,41.99611111111111,58
12.570833333333333,41.99611111111111,62
12.571111111111112,41.99611111111111,63
12.571388888888889,41.99611111111111,60
12.571666666666667,41.99611111111111,57
12.571944444444444,41.99611111111111,57
12.572222222222223,41.99611111111111,57
12.5725,41.99611111111111,55
12.572777777777778,41.99611111111111,54
12.573055555555555,41.99611111111111,50
12.573333333333334,41.99611111111111,46
12.573611111111111,41.99611111111111,43
12.57388888888889,41.99611111111111,40
12.574166666666667,41.99611111111111,39
12.574444444444445,41.99611111111111,37
12.574722222222222,41.99611111111111,37
12.575000000000001,41.99611111111111,37
12.575277777777778,41.99611111111111,37
12.575555555555555,41.99611111111111,39
12.575833333333334,41.99611111111111,42
12.57611111111111,41.99611111111111,44
12.57638888888889,41.99611111111111,46
12.576666666666666,41.99611111111111,46
12.576944444444445,41.99611111111111,44
12.577222222222222,41.99611111111111,42
12.5775,41.99611111111111,41
12.577777777777778,41.99611111111111,38
12.578055555555556,41.99611111111111,38
12.578333333333333,41.99611111111111,39
12.578611111111112,41.99611111111111,39
12.578888888888889,41.99611111111111,39
12.579166666666667,41.99611111111111,39
12.579444444444444,41.99611111111111,40
12.579722222222223,41.99611111111111,41
12.58,41.99611111111111,42
12.580277777777779,41.99611111111111,44
12.580555555555556,41.99611111111111,45
12.580833333333334,41.99611111111111,46
12.581111111111111,41.99611111111111,47
12.581388888888888,41.99611111111111,49
12.581666666666667,41.99611111111111,50
12.581944444444444,41.99611111111111,51
12.582222222222223,41.99611111111111,53
12.5825,41.99611111111111,54
12.582777777777778,41.99611111111111,55
12.583055555555555,41.99611111111111,56
12.583333333333334,41.99611111111111,57
12.58361111111111,41.99611111111111,59
12.58388888888889,41.99611111111111,60
12.584166666666667,41.99611111111111,63
12.584444444444445,41.99611111111111,65
12.584722222222222,41.99611111111111,67
12.585,41.99611111111111,68
12.585277777777778,41.99611111111111,69
12.585555555555556,41.99611111111111,70
12.585833333333333,41.99611111111111,70
12.586111111111112,41.99611111111111,71
12.586388888888889,41.99611111111111,72
12.586666666666668,41.99611111111111,73
12.586944444444445,41.99611111111111,74
12.587222222222222,41.99611111111111,74
12.5875,41.99611111111111,73
12.587777777777777,41.99611111111111,73
12.588055555555556,41.99611111111111,75
12.588333333333333,41.99611111111111,76
12.588611111111112,41.99611111111111,77
12.588888888888889,41.99611111111111,77
12.589166666666667,41.99611111111111,79
12.589444444444444,41.99611111111111,82
12.589722222222223,41.99611111111111,84
12.59,41.99611111111111,85
12.590277777777779,41.99611111111111,85
12.590555555555556,41.99611111111111,85
12.590833333333334,41.99611111111111,87
12.591111111111111,41.99611111111111,89
12.59138888888889,41.99611111111111,89
12.591666666666667,41.99611111111111,89
12.591944444444445,41.99611111111111,90
12.592222222222222,41.99611111111111,91
12.5925,41.99611111111111,93
12.592777777777778,41.99611111111111,95
12.593055555555555,41.99611111111111,95
12.593333333333334,41.99611111111111,96
12.59361111111111,41.99611111111111,95
12.59388888888889,41.99611111111111,94
12.594166666666666,41.99611111111111,95
12.594444444444445,41.99611111111111,95
12.594722222222222,41.99611111111111,95
12.595,41.99611111111111,94
12.595277777777778,41.99611111111111,94
12.595555555555556,41.99611111111111,96
12.595833333333333,41.99611111111111,97
12.596111111111112,41.99611111111111,98
12.596388888888889,41.99611111111111,99
12.596666666666668,41.99611111111111,100
12.596944444444444,41.99611111111111,101
12.597222222222223,41.99611111111111,102
12.5975,41.99611111111111,102
12.597777777777779,41.99611111111111,102
12.598055555555556,41.99611111111111,102
12.598333333333333,41.99611111111111,103
12.598611111111111,41.99611111111111,104
12.598888888888888,41.99611111111111,105
12.599166666666667,41.99611111111111,104
12.599444444444444,41.99611111111111,103
12.599722222222223,41.99611111111111,103
12.6,41.99611111111111,102
12.600277777777778,41.99611111111111,100
12.600555555555555,41.99611111111111,97
12.600833333333334,41.99611111111111,94
12.601111111111111,41.99611111111111,92
12.60138888888889,41.99611111111111,91
12.601666666666667,41.99611111111111,89
12.601944444444445,41.99611111111111,87
12.602222222222222,41.99611111111111,86
12.602500000000001,41.99611111111111,86
12.602777777777778,41.99611111111111,86
12.603055555555557,41.99611111111111,87
12.603333333333333,41.99611111111111,86
12.603611111111112,41.99611111111111,85
12.60388888888889,41.99611111111111,85
12.604166666666666,41.99611111111111,89
12.604444444444445,41.99611111111111,91
12.604722222222222,41.99611111111111,94
12.605,41.99611111111111,96
12.605277777777777,41.99611111111111,99
12.605555555555556,41.99611111111111,102
12.605833333333333,41.99611111111111,106
12.606111111111112,41.99611111111111,109
12.606388888888889,41.99611111111111,112
12.606666666666667,41.99611111111111,112
12.606944444444444,41.99611111111111,112
12.607222222222223,41.99611111111111,111
12.6075,41.99611111111111,109
12.607777777777779,41.99611111111111,107
12.608055555555556,41.99611111111111,107
12.608333333333334,41.99611111111111,106
12.608611111111111,41.99611111111111,106
12.60888888888889,41.99611111111111,107
12.609166666666667,41.99611111111111,108
12.609444444444446,41.99611111111111,110
12.609722222222222,41.99611111111111,111
12.61,41.99611111111111,112
12.610277777777778,41.99611111111111,112
12.610555555555555,41.99611111111111,113
12.610833333333334,41.99611111111111,114
12.61111111111111,41.99611111111111,114
12.61138888888889,41.99611111111111,113
12.611666666666666,41.99611111111111,111
12.611944444444445,41.99611111111111,110
12.612222222222222,41.99611111111111,111
12.6125,41.99611111111111,111
12.612777777777778,41.99611111111111,111
12.613055555555556,41.99611111111111,111
12.613333333333333,41.99611111111111,110
12.613611111111112,41.99611111111111,108
12.613888888888889,41.99611111111111,106
12.614166666666668,41.99611111111111,105
12.614444444444445,41.99611111111111,104
12.614722222222223,41.99611111111111,104
12.615,41.99611111111111,106
12.615277777777777,41.99611111111111,110
12.615555555555556,41.99611111111111,113
12.615833333333333,41.99611111111111,115
12.616111111111111,41.99611111111111,116
12.616388888888888,41.99611111111111,116
12.616666666666667,41.99611111111111,116
12.616944444444444,41.99611111111111,116
12.617222222222223,41.99611111111111,116
12.6175,41.99611111111111,118
12.617777777777778,41.99611111111111,120
12.618055555555555,41.99611111111111,122
12.618333333333334,41.99611111111111,125
12.618611111111111,41.99611111111111,127
12.61888888888889,41.99611111111111,128
12.619166666666667,41.99611111111111,129
12.619444444444445,41.99611111111111,127
12.619722222222222,41.99611111111111,123
12.620000000000001,41.99611111111111,120
12.620277777777778,41.99611111111111,118
12.620555555555557,41.99611111111111,115
12.620833333333334,41.99611111111111,112
12.62111111111111,41.99611111111111,111
12.62138888888889,41.99611111111111,112
12.621666666666666,41.99611111111111,113
12.621944444444445,41.99611111111111,114
12.622222222222222,41.99611111111111,116
12.6225,41.99611111111111,119
12.622777777777777,41.99611111111111,121
12.623055555555556,41.99611111111111,124
12.623333333333333,41.99611111111111,127
12.623611111111112,41.99611111111111,131
12.623888888888889,41.99611111111111,135
12.624166666666667,41.99611111111111,136
12.624444444444444,41.99611111111111,135
12.624722222222223,41.99611111111111,135
12.625,41.99611111111111,135
12.625277777777779,41.99611111111111,136
12.625555555555556,41.99611111111111,136
12.625833333333334,41.99611111111111,136
12.626111111111111,41.99611111111111,137
12.62638888888889,41.99611111111111,136
12.626666666666667,41.99611111111111,135
12.626944444444444,41.99611111111111,136
12.627222222222223,41.99611111111111,138
12.6275,41.99611111111111,138
12.627777777777778,41.99611111111111,136
12.628055555555555,41.99611111111111,132
12.628333333333334,41.99611111111111,127
12.62861111111111,41.99611111111111,125
12.62888888888889,41.99611111111111,121
12.629166666666666,41.99611111111111,120
12.629444444444445,41.99611111111111,120
12.629722222222222,41.99611111111111,120
12.63,41.99611111111111,119
12.630277777777778,41.99611111111111,116
12.630555555555556,41.99611111111111,114
12.630833333333333,41.99611111111111,115
12.631111111111112,41.99611111111111,118
12.631388888888889,41.99611111111111,122
12.631666666666668,41.99611111111111,127
12.631944444444445,41.99611111111111,130
12.632222222222222,41.99611111111111,133
12.6325,41.99611111111111,135
12.632777777777777,41.99611111111111,137
12.633055555555556,41.99611111111111,138
12.633333333333333,41.99611111111111,138
12.633611111111112,41.99611111111111,137
12.633888888888889,41.99611111111111,136
12.634166666666667,41.99611111111111,134
12.634444444444444,41.99611111111111,131
12.634722222222223,41.99611111111111,126
12.635,41.99611111111111,120
12.635277777777778,41.99611111111111,114
12.635555555555555,41.99611111111111,112
12.635833333333334,41.99611111111111,114
12.636111111111111,41.99611111111111,115
12.63638888888889,41.99611111111111,117
12.636666666666667,41.99611111111111,117
12.636944444444445,41.99611111111111,120
12.637222222222222,41.99611111111111,123
12.637500000000001,41.99611111111111,125
12.637777777777778,41.99611111111111,127
12.638055555555555,41.99611111111111,129
12.638333333333334,41.99611111111111,132
12.63861111111111,41.99611111111111,133
12.63888888888889,41.99611111111111,135
12.639166666666666,41.99611111111111,136
12.639444444444445,41.99611111111111,135
12.639722222222222,41.99611111111111,135
12.64,41.99611111111111,132
12.640277777777778,41.99611111111111,127
12.640555555555556,41.99611111111111,122
12.640833333333333,41.99611111111111,119
12.641111111111112,41.99611111111111,117
12.641388888888889,41.99611111111111,115
12.641666666666667,41.99611111111111,112
12.641944444444444,41.99611111111111,110
12.642222222222223,41.99611111111111,108
12.6425,41.99611111111111,107
12.642777777777779,41.99611111111111,106
12.643055555555556,41.99611111111111,107
12.643333333333334,41.99611111111111,109
12.643611111111111,41.99611111111111,111
12.643888888888888,41.99611111111111,112
12.644166666666667,41.99611111111111,114
12.644444444444444,41.99611111111111,117
12.644722222222223,41.99611111111111,118
12.645,41.99611111111111,118
12.645277777777778,41.99611111111111,122
12.645555555555555,41.99611111111111,125
12.645833333333334,41.99611111111111,130
12.64611111111111,41.99611111111111,135
12.64638888888889,41.99611111111111,139
12.646666666666667,41.99611111111111,138
12.646944444444445,41.99611111111111,134
12.647222222222222,41.99611111111111,129
12.6475,41.99611111111111,122
12.647777777777778,41.99611111111111,113
12.648055555555556,41.99611111111111,105
12.648333333333333,41.99611111111111,100
12.648611111111112,41.99611111111111,96
12.648888888888889,41.99611111111111,92
12.649166666666668,41.99611111111111,88
12.649444444444445,41.99611111111111,83
12.649722222222222,41.99611111111111,80
12.55,41.99583333333334,58
12.550277777777778,41.99583333333334,57
12.550555555555556,41.99583333333334,56
12.550833333333333,41.99583333333334,55
12.551111111111112,41.99583333333334,55
12.551388888888889,41.99583333333334,57
12.551666666666668,41.99583333333334,57
12.551944444444445,41.99583333333334,58
12.552222222222223,41.99583333333334,61
12.5525,41.99583333333334,63
12.552777777777777,41.99583333333334,64
12.553055555555556,41.99583333333334,62
12.553333333333333,41.99583333333334,61
12.553611111111111,41.99583333333334,59
12.553888888888888,41.99583333333334,59
12.554166666666667,41.99583333333334,58
12.554444444444444,41.99583333333334,58
12.554722222222223,41.99583333333334,59
12.555,41.99583333333334,61
12.555277777777778,41.99583333333334,62
12.555555555555555,41.99583333333334,63
12.555833333333334,41.99583333333334,63
12.556111111111111,41.99583333333334,62
12.55638888888889,41.99583333333334,61
12.556666666666667,41.99583333333334,60
12.556944444444445,41.99583333333334,57
12.557222222222222,41.99583333333334,51
12.557500000000001,41.99583333333334,44
12.557777777777778,41.99583333333334,40
12.558055555555557,41.99583333333334,39
12.558333333333334,41.99583333333334,38
12.55861111111111,41.99583333333334,36
12.55888888888889,41.99583333333334,35
12.559166666666666,41.99583333333334,38
12.559444444444445,41.99583333333334,42
12.559722222222222,41.99583333333334,47
12.56,41.99583333333334,52
12.560277777777777,41.99583333333334,55
12.560555555555556,41.99583333333334,57
12.560833333333333,41.99583333333334,60
12.561111111111112,41.99583333333334,62
12.561388888888889,41.99583333333334,65
12.561666666666667,41.99583333333334,65
12.561944444444444,41.99583333333334,67
12.562222222222223,41.99583333333334,68
12.5625,41.99583333333334,70
12.562777777777779,41.99583333333334,73
12.563055555555556,41.99583333333334,72
12.563333333333334,41.99583333333334,71
12.563611111111111,41.99583333333334,72
12.56388888888889,41.99583333333334,73
12.564166666666667,41.99583333333334,73
12.564444444444444,41.99583333333334,71
12.564722222222223,41.99583333333334,69
12.565,41.99583333333334,67
12.565277777777778,41.99583333333334,65
12.565555555555555,41.99583333333334,65
12.565833333333334,41.99583333333334,66
12.56611111111111,41.99583333333334,68
12.56638888888889,41.99583333333334,69
12.566666666666666,41.99583333333334,69
12.566944444444445,41.99583333333334,70
12.567222222222222,41.99583333333334,70
12.5675,41.99583333333334,69
12.567777777777778,41.99583333333334,67
12.568055555555556,41.99583333333334,66
12.568333333333333,41.99583333333334,64
12.568611111111112,41.99583333333334,63
12.568888888888889,41.99583333333334,60
12.569166666666668,41.99583333333334,53
12.569444444444445,41.99583333333334,48
12.569722222222223,41.99583333333334,45
12.57,41.99583333333334,46
12.570277777777777,41.99583333333334,49
12.570555555555556,41.99583333333334,54
12.570833333333333,41.99583333333334,57
12.571111111111112,41.99583333333334,57
12.571388888888889,41.99583333333334,54
12.571666666666667,41.99583333333334,53
12.571944444444444,41.99583333333334,52
12.572222222222223,41.99583333333334,50
12.5725,41.99583333333334,48
12.572777777777778,41.99583333333334,46
12.573055555555555,41.99583333333334,44
12.573333333333334,41.99583333333334,41
12.573611111111111,41.99583333333334,39
12.57388888888889,41.99583333333334,40
12.574166666666667,41.99583333333334,39
12.574444444444445,41.99583333333334,38
12.574722222222222,41.99583333333334,38
12.575000000000001,41.99583333333334,38
12.575277777777778,41.99583333333334,38
12.575555555555555,41.99583333333334,39
12.575833333333334,41.99583333333334,41
12.57611111111111,41.99583333333334,43
12.57638888888889,41.99583333333334,43
12.576666666666666,41.99583333333334,42
12.576944444444445,41.99583333333334,41
12.577222222222222,41.99583333333334,40
12.5775,41.99583333333334,40
12.577777777777778,41.99583333333334,40
12.578055555555556,41.99583333333334,40
12.578333333333333,41.99583333333334,39
12.578611111111112,41.99583333333334,39
12.578888888888889,41.99583333333334,39
12.579166666666667,41.99583333333334,39
12.579444444444444,41.99583333333334,40
12.579722222222223,41.99583333333334,41
12.58,41.99583333333334,42
12.580277777777779,41.99583333333334,44
12.580555555555556,41.99583333333334,45
12.580833333333334,41.99583333333334,46
12.581111111111111,41.99583333333334,47
12.581388888888888,41.99583333333334,48
12.581666666666667,41.99583333333334,49
12.581944444444444,41.99583333333334,50
12.582222222222223,41.99583333333334,52
12.5825,41.99583333333334,52
12.582777777777778,41.99583333333334,53
12.583055555555555,41.99583333333334,54
12.583333333333334,41.99583333333334,54
12.58361111111111,41.99583333333334,55
12.58388888888889,41.99583333333334,55
12.584166666666667,41.99583333333334,57
12.584444444444445,41.99583333333334,58
12.584722222222222,41.99583333333334,59
12.585,41.99583333333334,61
12.585277777777778,41.99583333333334,64
12.585555555555556,41.99583333333334,65
12.585833333333333,41.99583333333334,66
12.586111111111112,41.99583333333334,66
12.586388888888889,41.99583333333334,66
12.586666666666668,41.99583333333334,66
12.586944444444445,41.99583333333334,68
12.587222222222222,41.99583333333334,70
12.5875,41.99583333333334,70
12.587777777777777,41.99583333333334,71
12.588055555555556,41.99583333333334,73
12.588333333333333,41.99583333333334,74
12.588611111111112,41.99583333333334,74
12.588888888888889,41.99583333333334,74
12.589166666666667,41.99583333333334,75
12.589444444444444,41.99583333333334,79
12.589722222222223,41.99583333333334,83
12.59,41.99583333333334,85
12.590277777777779,41.99583333333334,86
12.590555555555556,41.99583333333334,86
12.590833333333334,41.99583333333334,88
12.591111111111111,41.99583333333334,89
12.59138888888889,41.99583333333334,90
12.591666666666667,41.99583333333334,90
12.591944444444445,41.99583333333334,90
12.592222222222222,41.99583333333334,91
12.5925,41.99583333333334,93
12.592777777777778,41.99583333333334,94
12.593055555555555,41.99583333333334,95
12.593333333333334,41.99583333333334,96
12.59361111111111,41.99583333333334,96
12.59388888888889,41.99583333333334,96
12.594166666666666,41.99583333333334,97
12.594444444444445,41.99583333333334,97
12.594722222222222,41.99583333333334,96
12.595,41.99583333333334,96
12.595277777777778,41.99583333333334,96
12.595555555555556,41.99583333333334,97
12.595833333333333,41.99583333333334,98
12.596111111111112,41.99583333333334,98
12.596388888888889,41.99583333333334,99
12.596666666666668,41.99583333333334,100
12.596944444444444,41.99583333333334,102
12.597222222222223,41.99583333333334,102
12.5975,41.99583333333334,102
12.597777777777779,41.99583333333334,102
12.598055555555556,41.99583333333334,102
12.598333333333333,41.99583333333334,101
12.598611111111111,41.99583333333334,103
12.598888888888888,41.99583333333334,103
12.599166666666667,41.99583333333334,103
12.599444444444444,41.99583333333334,102
12.599722222222223,41.99583333333334,103
12.6,41.99583333333334,104
12.600277777777778,41.99583333333334,103
12.600555555555555,41.99583333333334,99
12.600833333333334,41.99583333333334,96
12.601111111111111,41.99583333333334,93
12.60138888888889,41.99583333333334,92
12.601666666666667,41.99583333333334,90
12.601944444444445,41.99583333333334,89
12.602222222222222,41.99583333333334,88
12.602500000000001,41.99583333333334,88
12.602777777777778,41.99583333333334,88
12.603055555555557,41.99583333333334,87
12.603333333333333,41.99583333333334,87
12.603611111111112,41.99583333333334,86
12.60388888888889,41.99583333333334,86
12.604166666666666,41.99583333333334,88
12.604444444444445,41.99583333333334,91
12.604722222222222,41.99583333333334,92
12.605,41.99583333333334,93
12.605277777777777,41.99583333333334,95
12.605555555555556,41.99583333333334,100
12.605833333333333,41.99583333333334,104
12.606111111111112,41.99583333333334,108
12.606388888888889,41.99583333333334,111
12.606666666666667,41.99583333333334,113
12.606944444444444,41.99583333333334,112
12.607222222222223,41.99583333333334,112
12.6075,41.99583333333334,111
12.607777777777779,41.99583333333334,110
12.608055555555556,41.99583333333334,109
12.608333333333334,41.99583333333334,108
12.608611111111111,41.99583333333334,109
12.60888888888889,41.99583333333334,110
12.609166666666667,41.99583333333334,112
12.609444444444446,41.99583333333334,114
12.609722222222222,41.99583333333334,114
12.61,41.99583333333334,115
12.610277777777778,41.99583333333334,115
12.610555555555555,41.99583333333334,116
12.610833333333334,41.99583333333334,117
12.61111111111111,41.99583333333334,117
12.61138888888889,41.99583333333334,115
12.611666666666666,41.99583333333334,115
12.611944444444445,41.99583333333334,114
12.612222222222222,41.99583333333334,113
12.6125,41.99583333333334,112
12.612777777777778,41.99583333333334,113
12.613055555555556,41.99583333333334,115
12.613333333333333,41.99583333333334,113
12.613611111111112,41.99583333333334,110
12.613888888888889,41.99583333333334,108
12.614166666666668,41.99583333333334,106
12.614444444444445,41.99583333333334,106
12.614722222222223,41.99583333333334,106
12.615,41.99583333333334,108
12.615277777777777,41.99583333333334,112
12.615555555555556,41.99583333333334,114
12.615833333333333,41.99583333333334,115
12.616111111111111,41.99583333333334,116
12.616388888888888,41.99583333333334,116
12.616666666666667,41.99583333333334,116
12.616944444444444,41.99583333333334,115
12.617222222222223,41.99583333333334,116
12.6175,41.99583333333334,117
12.617777777777778,41.99583333333334,118
12.618055555555555,41.99583333333334,120
12.618333333333334,41.99583333333334,124
12.618611111111111,41.99583333333334,127
12.61888888888889,41.99583333333334,129
12.619166666666667,41.99583333333334,130
12.619444444444445,41.99583333333334,128
12.619722222222222,41.99583333333334,125
12.620000000000001,41.99583333333334,120
12.620277777777778,41.99583333333334,116
12.620555555555557,41.99583333333334,113
12.620833333333334,41.99583333333334,111
12.62111111111111,41.99583333333334,111
12.62138888888889,41.99583333333334,110
12.621666666666666,41.99583333333334,111
12.621944444444445,41.99583333333334,112
12.622222222222222,41.99583333333334,115
12.6225,41.99583333333334,119
12.622777777777777,41.99583333333334,123
12.623055555555556,41.99583333333334,124
12.623333333333333,41.99583333333334,125
12.623611111111112,41.99583333333334,128
12.623888888888889,41.99583333333334,131
12.624166666666667,41.99583333333334,133
12.624444444444444,41.99583333333334,132
12.624722222222223,41.99583333333334,133
12.625,41.99583333333334,134
12.625277777777779,41.99583333333334,134
12.625555555555556,41.99583333333334,133
12.625833333333334,41.99583333333334,133
12.626111111111111,41.99583333333334,134
12.62638888888889,41.99583333333334,135
12.626666666666667,41.99583333333334,137
12.626944444444444,41.99583333333334,139
12.627222222222223,41.99583333333334,142
12.6275,41.99583333333334,142
12.627777777777778,41.99583333333334,140
12.628055555555555,41.99583333333334,136
12.628333333333334,41.99583333333334,130
12.62861111111111,41.99583333333334,126
12.62888888888889,41.99583333333334,125
12.629166666666666,41.99583333333334,122
12.629444444444445,41.99583333333334,119
12.629722222222222,41.99583333333334,119
12.63,41.99583333333334,118
12.630277777777778,41.99583333333334,116
12.630555555555556,41.99583333333334,114
12.630833333333333,41.99583333333334,112
12.631111111111112,41.99583333333334,113
12.631388888888889,41.99583333333334,116
12.631666666666668,41.99583333333334,120
12.631944444444445,41.99583333333334,125
12.632222222222222,41.99583333333334,129
12.6325,41.99583333333334,132
12.632777777777777,41.99583333333334,135
12.633055555555556,41.99583333333334,136
12.633333333333333,41.99583333333334,137
12.633611111111112,41.99583333333334,137
12.633888888888889,41.99583333333334,136
12.634166666666667,41.99583333333334,135
12.634444444444444,41.99583333333334,133
12.634722222222223,41.99583333333334,127
12.635,41.99583333333334,120
12.635277777777778,41.99583333333334,115
12.635555555555555,41.99583333333334,112
12.635833333333334,41.99583333333334,111
12.636111111111111,41.99583333333334,112
12.63638888888889,41.99583333333334,113
12.636666666666667,41.99583333333334,114
12.636944444444445,41.99583333333334,114
12.637222222222222,41.99583333333334,116
12.637500000000001,41.99583333333334,120
12.637777777777778,41.99583333333334,122
12.638055555555555,41.99583333333334,122
12.638333333333334,41.99583333333334,124
12.63861111111111,41.99583333333334,127
12.63888888888889,41.99583333333334,129
12.639166666666666,41.99583333333334,130
12.639444444444445,41.99583333333334,132
12.639722222222222,41.99583333333334,133
12.64,41.99583333333334,132
12.640277777777778,41.99583333333334,130
12.640555555555556,41.99583333333334,126
12.640833333333333,41.99583333333334,122
12.641111111111112,41.99583333333334,120
12.641388888888889,41.99583333333334,117
12.641666666666667,41.99583333333334,113
12.641944444444444,41.99583333333334,112
12.642222222222223,41.99583333333334,109
12.6425,41.99583333333334,104
12.642777777777779,41.99583333333334,100
12.643055555555556,41.99583333333334,101
12.643333333333334,41.99583333333334,103
12.643611111111111,41.99583333333334,105
12.643888888888888,41.99583333333334,107
12.644166666666667,41.99583333333334,109
12.644444444444444,41.99583333333334,110
12.644722222222223,41.99583333333334,111
12.645,41.99583333333334,111
12.645277777777778,41.99583333333334,113
12.645555555555555,41.99583333333334,119
12.645833333333334,41.99583333333334,124
12.64611111111111,41.99583333333334,130
12.64638888888889,41.99583333333334,134
12.646666666666667,41.99583333333334,137
12.646944444444445,41.99583333333334,138
12.647222222222222,41.99583333333334,135
12.6475,41.99583333333334,127
12.647777777777778,41.99583333333334,118
12.648055555555556,41.99583333333334,112
12.648333333333333,41.99583333333334,105
12.648611111111112,41.99583333333334,100
12.648888888888889,41.99583333333334,95
12.649166666666668,41.99583333333334,89
12.649444444444445,41.99583333333334,84
12.649722222222222,41.99583333333334,82
12.55,41.995555555555555,58
12.550277777777778,41.995555555555555,57
12.550555555555556,41.995555555555555,54
12.550833333333333,41.995555555555555,52
12.551111111111112,41.995555555555555,51
12.551388888888889,41.995555555555555,53
12.551666666666668,41.995555555555555,55
12.551944444444445,41.995555555555555,58
12.552222222222223,41.995555555555555,61
12.5525,41.995555555555555,63
12.552777777777777,41.995555555555555,64
12.553055555555556,41.995555555555555,62
12.553333333333333,41.995555555555555,60
12.553611111111111,41.995555555555555,59
12.553888888888888,41.995555555555555,58
12.554166666666667,41.995555555555555,57
12.554444444444444,41.995555555555555,57
12.554722222222223,41.995555555555555,58
12.555,41.995555555555555,60
12.555277777777778,41.995555555555555,60
12.555555555555555,41.995555555555555,60
12.555833333333334,41.995555555555555,61
12.556111111111111,41.995555555555555,62
12.55638888888889,41.995555555555555,60
12.556666666666667,41.995555555555555,58
12.556944444444445,41.995555555555555,54
12.557222222222222,41.995555555555555,48
12.557500000000001,41.995555555555555,41
12.557777777777778,41.995555555555555,38
12.558055555555557,41.995555555555555,38
12.558333333333334,41.995555555555555,39
12.55861111111111,41.995555555555555,38
12.55888888888889,41.995555555555555,42
12.559166666666666,41.995555555555555,47
12.559444444444445,41.995555555555555,51
12.559722222222222,41.995555555555555,55
12.56,41.995555555555555,59
12.560277777777777,41.995555555555555,60
12.560555555555556,41.995555555555555,63
12.560833333333333,41.995555555555555,64
12.561111111111112,41.995555555555555,64
12.561388888888889,41.995555555555555,64
12.561666666666667,41.995555555555555,66
12.561944444444444,41.995555555555555,67
12.562222222222223,41.995555555555555,68
12.5625,41.995555555555555,71
12.562777777777779,41.995555555555555,73
12.563055555555556,41.995555555555555,73
12.563333333333334,41.995555555555555,72
12.563611111111111,41.995555555555555,73
12.56388888888889,41.995555555555555,74
12.564166666666667,41.995555555555555,73
12.564444444444444,41.995555555555555,71
12.564722222222223,41.995555555555555,68
12.565,41.995555555555555,65
12.565277777777778,41.995555555555555,64
12.565555555555555,41.995555555555555,63
12.565833333333334,41.995555555555555,63
12.56611111111111,41.995555555555555,65
